pPseAAC_1	pPseAAC_10	pPseAAC_11	pPseAAC_12	pPseAAC_13	pPseAAC_14	pPseAAC_15	pPseAAC_16	pPseAAC_17	pPseAAC_18	pPseAAC_19	pPseAAC_2	pPseAAC_20	pPseAAC_3	pPseAAC_4	pPseAAC_5	pPseAAC_6	pPseAAC_7	pPseAAC_8	pPseAAC_9	prot_ID
0.0509	0.0506	0.0489	0.0503	0.0494	0.0504	0.0494	0.0492	0.0499	0.05	0.0508	0.0493	0.0498	0.0503	0.0503	0.0507	0.0495	0.0513	0.05	0.0494	seq_39844_11110
0.0499	0.0494	0.0491	0.0509	0.0501	0.049	0.0502	0.0514	0.0495	0.0497	0.0518	0.0537	0.0501	0.0495	0.0462	0.0512	0.0518	0.048	0.0491	0.0494	seq_39844_11111
0.0515	0.05	0.0494	0.0498	0.0503	0.0485	0.0508	0.0504	0.0501	0.0491	0.0507	0.0498	0.0486	0.0509	0.0516	0.0503	0.0502	0.0496	0.0487	0.0497	seq_39844_11112
0.0531	0.0494	0.0499	0.0504	0.0492	0.0499	0.0496	0.0485	0.0509	0.0484	0.0503	0.0471	0.049	0.0503	0.0521	0.0496	0.0511	0.0498	0.0516	0.0497	seq_39844_11113
0.0499	0.052	0.0497	0.0489	0.0498	0.0493	0.0502	0.0507	0.0493	0.0493	0.0502	0.0519	0.0497	0.051	0.0494	0.0495	0.0508	0.0494	0.0495	0.0494	seq_39844_11114
0.0504	0.0489	0.0508	0.0505	0.0492	0.05	0.0491	0.0503	0.0503	0.0499	0.0508	0.0482	0.0505	0.052	0.0505	0.0504	0.0498	0.0491	0.0507	0.0487	seq_39844_11115
0.0504	0.0489	0.0494	0.0493	0.0499	0.0506	0.0499	0.0504	0.0497	0.0496	0.0498	0.0504	0.0504	0.0521	0.0511	0.0496	0.0507	0.049	0.0501	0.0486	seq_39844_11116
0.0515	0.0499	0.0493	0.05	0.0495	0.0498	0.0489	0.0486	0.0501	0.0502	0.0501	0.0526	0.0505	0.0497	0.0482	0.0517	0.0504	0.049	0.0494	0.0505	seq_39844_11117
0.0501	0.0491	0.0522	0.0483	0.0505	0.0491	0.0502	0.0499	0.0496	0.0484	0.0497	0.0489	0.0502	0.0508	0.0508	0.0502	0.0519	0.0499	0.0494	0.0507	seq_39844_11118
0.0526	0.0488	0.0509	0.0495	0.0502	0.0493	0.0509	0.0495	0.0505	0.0492	0.0503	0.05	0.05	0.0501	0.0483	0.0505	0.0495	0.0505	0.0489	0.0505	seq_39844_11119
0.0503	0.052	0.0492	0.0501	0.0489	0.0501	0.0489	0.0497	0.0494	0.0492	0.0495	0.0505	0.0499	0.051	0.0507	0.0505	0.0515	0.0497	0.0496	0.0493	seq_39844_11120
0.0511	0.0493	0.0505	0.0483	0.0501	0.0488	0.0507	0.0512	0.0499	0.0502	0.0495	0.05	0.0497	0.0499	0.0515	0.0505	0.0498	0.0492	0.05	0.0497	seq_39844_11121
0.0499	0.0503	0.0502	0.0516	0.0487	0.0502	0.0477	0.0507	0.0495	0.0485	0.0498	0.052	0.0504	0.05	0.0504	0.0519	0.0503	0.0489	0.05	0.049	seq_39844_11122
0.0514	0.0511	0.0484	0.0502	0.0493	0.0499	0.0505	0.0493	0.049	0.0505	0.0519	0.0479	0.0498	0.0505	0.051	0.0501	0.05	0.0498	0.0499	0.0495	seq_39844_11123
0.0521	0.0508	0.05	0.0497	0.0504	0.0502	0.05	0.0493	0.0505	0.0505	0.0497	0.0494	0.0486	0.0502	0.0494	0.0493	0.0505	0.0506	0.0492	0.0494	seq_39844_11124
0.0521	0.0486	0.0519	0.0494	0.051	0.0463	0.049	0.0476	0.0511	0.0506	0.0496	0.0492	0.0495	0.0528	0.0503	0.0504	0.0514	0.0501	0.0502	0.0489	seq_39844_11125
0.0506	0.0491	0.0492	0.05	0.0501	0.0505	0.0489	0.0506	0.0498	0.0483	0.0479	0.0519	0.0493	0.0503	0.0522	0.0501	0.0505	0.0499	0.0506	0.0502	seq_39844_11126
0.0517	0.0509	0.0494	0.0494	0.0491	0.0493	0.0494	0.0508	0.0497	0.0508	0.0495	0.0486	0.0509	0.0493	0.0496	0.0503	0.0512	0.0493	0.05	0.0509	seq_39844_11127
0.0521	0.0493	0.0492	0.0501	0.0505	0.0487	0.049	0.0503	0.0499	0.0509	0.0496	0.0504	0.0493	0.0518	0.0484	0.0496	0.0504	0.0505	0.0504	0.0498	seq_39844_11128
0.0497	0.0503	0.0486	0.0515	0.05	0.0478	0.0509	0.0499	0.05	0.0496	0.05	0.052	0.0503	0.0517	0.0508	0.0504	0.0501	0.0468	0.0506	0.0491	seq_39844_11129
0.0505	0.0483	0.0493	0.0497	0.0513	0.0498	0.0501	0.0479	0.0509	0.0502	0.0496	0.0491	0.0511	0.0524	0.0501	0.0504	0.0493	0.0506	0.0487	0.0506	seq_39844_11130
0.0496	0.0496	0.0493	0.0492	0.0493	0.051	0.0492	0.0485	0.0503	0.0503	0.0494	0.0528	0.0504	0.0493	0.0495	0.0511	0.0516	0.0496	0.0499	0.0502	seq_39844_11131
0.0485	0.0493	0.0501	0.0496	0.0489	0.0503	0.0497	0.0492	0.0495	0.0508	0.0496	0.0521	0.0503	0.0502	0.0503	0.0512	0.0512	0.0497	0.0503	0.0493	seq_39844_11132
0.0527	0.051	0.0483	0.0502	0.0488	0.0483	0.0483	0.0493	0.0489	0.0504	0.0503	0.0475	0.0508	0.0518	0.0509	0.051	0.0504	0.0513	0.0494	0.0504	seq_39844_11133
0.0517	0.0497	0.0491	0.0483	0.0505	0.0486	0.0513	0.0499	0.0499	0.0505	0.049	0.0464	0.0507	0.0521	0.0501	0.0519	0.0506	0.0508	0.0495	0.0494	seq_39844_11134
0.0512	0.0493	0.0497	0.0494	0.0507	0.0512	0.0485	0.0519	0.0483	0.0511	0.0491	0.0492	0.0489	0.0512	0.051	0.0497	0.05	0.0509	0.0493	0.0496	seq_39844_11135
0.0525	0.0487	0.0521	0.0494	0.0507	0.0468	0.0492	0.0475	0.0509	0.0506	0.0494	0.0486	0.0497	0.0527	0.0506	0.05	0.0511	0.0501	0.0503	0.049	seq_39844_11136
0.0523	0.0481	0.0506	0.0496	0.05	0.0498	0.0492	0.0483	0.049	0.0499	0.0496	0.0517	0.0488	0.0508	0.0506	0.0516	0.0501	0.0502	0.0497	0.0501	seq_39844_11137
0.0513	0.0512	0.0542	0.0518	0.0541	0.0515	0.0482	0.0499	0.0462	0.0509	0.0455	0.0406	0.0512	0.0471	0.051	0.0524	0.0512	0.0489	0.0509	0.052	seq_39844_11138
0.0519	0.0489	0.0494	0.0493	0.0501	0.049	0.0489	0.0516	0.0493	0.0494	0.0501	0.0503	0.0503	0.0497	0.0526	0.0496	0.0502	0.0488	0.05	0.0504	seq_39844_11139
0.0515	0.0501	0.0485	0.0495	0.0505	0.0497	0.05	0.0502	0.0486	0.0501	0.0497	0.0543	0.049	0.0504	0.0491	0.0503	0.0499	0.0502	0.0483	0.05	seq_39844_11140
0.051	0.0491	0.0487	0.0502	0.049	0.0505	0.0495	0.049	0.0506	0.0488	0.05	0.0511	0.0501	0.0501	0.0507	0.0511	0.0505	0.0509	0.0492	0.0497	seq_39844_11141
0.0518	0.052	0.0495	0.051	0.0472	0.0499	0.0486	0.0489	0.0511	0.0497	0.0501	0.0478	0.0495	0.0507	0.0506	0.0529	0.0512	0.0487	0.0506	0.0484	seq_39844_11142
0.0504	0.0506	0.0496	0.0496	0.0505	0.0475	0.0507	0.0489	0.05	0.0499	0.0511	0.0522	0.0509	0.0518	0.0498	0.0487	0.0502	0.0468	0.0516	0.0492	seq_39844_11145
0.0521	0.0518	0.0497	0.0465	0.0493	0.0503	0.0506	0.0479	0.0502	0.048	0.0489	0.0509	0.0479	0.0541	0.05	0.0524	0.0481	0.0505	0.0487	0.0519	seq_39844_11143
0.051	0.0509	0.0513	0.049	0.0491	0.0494	0.0497	0.0503	0.0502	0.0499	0.0495	0.0498	0.0496	0.0507	0.051	0.0498	0.05	0.0487	0.05	0.0501	seq_39844_11144
0.0518	0.0502	0.0499	0.0485	0.0492	0.0491	0.0499	0.0508	0.051	0.0495	0.0487	0.0544	0.0498	0.0507	0.0477	0.0513	0.0511	0.0492	0.0479	0.0494	seq_39844_11146
0.0506	0.0492	0.0486	0.0495	0.0495	0.0504	0.0492	0.0507	0.0494	0.0511	0.0499	0.0528	0.0485	0.0492	0.0494	0.0508	0.0517	0.0493	0.0495	0.0506	seq_39844_11147
0.0519	0.0495	0.0495	0.0494	0.0509	0.0502	0.0495	0.0485	0.0497	0.0512	0.0507	0.0501	0.0502	0.0509	0.0499	0.049	0.0509	0.0501	0.0492	0.0487	seq_39844_11148
0.0516	0.0504	0.0477	0.0488	0.0513	0.0501	0.0497	0.0503	0.0503	0.0492	0.0484	0.053	0.0496	0.0492	0.0482	0.0504	0.0522	0.0476	0.0511	0.0511	seq_39844_11151
0.0502	0.0488	0.0507	0.0509	0.0495	0.0509	0.0504	0.0508	0.0505	0.0501	0.05	0.0506	0.0507	0.05	0.0481	0.0504	0.0506	0.049	0.0486	0.0493	seq_39844_11149
0.0499	0.049	0.0492	0.0499	0.0494	0.0518	0.0501	0.0484	0.0505	0.0497	0.0495	0.0502	0.0508	0.0521	0.0502	0.0499	0.0498	0.0494	0.0497	0.0506	seq_39844_11150
0.0506	0.0492	0.049	0.0504	0.052	0.0493	0.0507	0.0518	0.0519	0.0488	0.0485	0.0498	0.0455	0.0511	0.0542	0.0513	0.0487	0.0516	0.0489	0.0466	seq_39844_11152
0.051	0.05	0.05	0.0495	0.0516	0.0496	0.0499	0.049	0.0494	0.0489	0.05	0.0493	0.0505	0.0501	0.0504	0.0497	0.0491	0.0508	0.05	0.0512	seq_39844_11153
0.0536	0.0497	0.0488	0.0492	0.0477	0.0506	0.0486	0.0489	0.0514	0.0497	0.0514	0.0475	0.0485	0.0513	0.0501	0.0499	0.0523	0.0509	0.0514	0.0484	seq_39844_11154
0.0514	0.0499	0.0489	0.0511	0.0491	0.0499	0.0491	0.0505	0.05	0.0493	0.0499	0.0507	0.0494	0.0514	0.0511	0.0495	0.05	0.0485	0.0498	0.0507	seq_39844_11157
0.0537	0.0493	0.0505	0.0487	0.0494	0.05	0.0495	0.0499	0.0496	0.0493	0.0498	0.0491	0.0506	0.0506	0.0486	0.05	0.0504	0.0497	0.0491	0.0521	seq_39844_11155
0.0514	0.0496	0.0491	0.0492	0.0505	0.0512	0.0486	0.05	0.0504	0.0504	0.0499	0.05	0.0483	0.0501	0.052	0.0498	0.0496	0.0503	0.0504	0.0489	seq_39844_11156
0.0525	0.0498	0.0491	0.0507	0.0491	0.0511	0.0504	0.0483	0.05	0.0504	0.0498	0.0549	0.0491	0.0489	0.0471	0.0521	0.0511	0.0484	0.0476	0.0497	seq_39844_11158
0.052	0.0483	0.0498	0.0503	0.0497	0.0493	0.0487	0.0497	0.0509	0.0496	0.0497	0.0523	0.0498	0.0495	0.0484	0.0508	0.0505	0.0496	0.0501	0.0509	seq_39844_11159
0.0529	0.0473	0.0506	0.0486	0.0515	0.0496	0.0517	0.049	0.0495	0.0481	0.0491	0.0484	0.0501	0.0525	0.0512	0.0506	0.0492	0.0492	0.0499	0.0511	seq_39844_11160
0.0503	0.0489	0.0487	0.0506	0.0511	0.0509	0.0501	0.0507	0.0488	0.0502	0.0495	0.0548	0.0497	0.0476	0.047	0.052	0.0503	0.0477	0.0499	0.0513	seq_39844_11161
0.0516	0.0506	0.049	0.0505	0.0503	0.0493	0.0491	0.0512	0.0507	0.0508	0.049	0.0507	0.049	0.0504	0.0514	0.0484	0.0502	0.0492	0.0489	0.0498	seq_39844_11162
0.0519	0.0494	0.0504	0.0496	0.049	0.0496	0.051	0.0503	0.0495	0.05	0.0511	0.0524	0.0504	0.0494	0.0478	0.051	0.05	0.0484	0.0494	0.0494	seq_39844_11163
0.0506	0.0503	0.0487	0.0486	0.048	0.049	0.0494	0.0496	0.0503	0.0502	0.0515	0.0482	0.05	0.0512	0.0505	0.0502	0.0524	0.051	0.0503	0.0499	seq_39844_11165
0.0526	0.0501	0.0497	0.0499	0.0491	0.0491	0.0512	0.0504	0.0497	0.0512	0.0502	0.049	0.0514	0.0494	0.0522	0.05	0.0483	0.0493	0.0491	0.0481	seq_39844_11164
0.0511	0.0503	0.0484	0.0499	0.0489	0.0491	0.0505	0.0501	0.0512	0.0491	0.0519	0.0533	0.052	0.0491	0.0474	0.0509	0.0502	0.0486	0.0485	0.0495	seq_39844_11166
0.05	0.0495	0.0493	0.0507	0.0497	0.0501	0.0482	0.0493	0.0496	0.0496	0.0515	0.0497	0.0487	0.0523	0.0518	0.0509	0.0506	0.0491	0.0495	0.0499	seq_39844_11167
0.052	0.0494	0.0506	0.0499	0.0491	0.0491	0.0499	0.0496	0.0497	0.0499	0.0486	0.05	0.0515	0.0506	0.0518	0.0484	0.0505	0.0491	0.0506	0.0495	seq_39844_11168
0.0515	0.0497	0.0489	0.0507	0.0489	0.0498	0.0493	0.0502	0.0496	0.0494	0.0501	0.0507	0.0501	0.0516	0.0512	0.0494	0.0503	0.0482	0.0499	0.0503	seq_39844_11169
0.0525	0.0488	0.049	0.0507	0.0482	0.0509	0.0489	0.0493	0.0497	0.0483	0.0503	0.0513	0.0502	0.0497	0.0505	0.0507	0.0509	0.0496	0.0494	0.0509	seq_39844_11170
0.0515	0.0496	0.0483	0.0523	0.0502	0.0477	0.049	0.0501	0.051	0.0508	0.049	0.0525	0.0507	0.0501	0.0468	0.0507	0.0498	0.0494	0.0498	0.0506	seq_39844_11171
0.0528	0.0501	0.0496	0.0501	0.0496	0.0507	0.0506	0.0507	0.049	0.0492	0.0502	0.0496	0.0504	0.0487	0.0525	0.0482	0.05	0.0496	0.0493	0.049	seq_39844_11172
0.0497	0.0499	0.0494	0.0508	0.05	0.0506	0.0485	0.0503	0.0505	0.0503	0.0498	0.053	0.0485	0.0499	0.0479	0.0513	0.0496	0.0498	0.0496	0.0504	seq_39844_11173
0.0506	0.05	0.0487	0.049	0.0503	0.0501	0.0501	0.05	0.0499	0.0496	0.0497	0.0494	0.0501	0.0504	0.0513	0.0496	0.0494	0.0507	0.0507	0.0503	seq_39844_11174
0.0519	0.0509	0.0499	0.0494	0.0504	0.0501	0.0498	0.0499	0.0505	0.0487	0.0496	0.0494	0.0499	0.0502	0.0519	0.0503	0.0473	0.0499	0.05	0.0498	seq_39844_11175
0.0524	0.0499	0.0504	0.0498	0.0491	0.0496	0.0506	0.0504	0.0496	0.0483	0.0506	0.0492	0.0491	0.0515	0.0482	0.0505	0.0502	0.0509	0.0503	0.0492	seq_39844_11176
0.0517	0.0488	0.0493	0.0501	0.0495	0.0499	0.0497	0.0501	0.0492	0.0488	0.0503	0.0503	0.0498	0.0482	0.0497	0.0513	0.0514	0.0497	0.0509	0.0514	seq_39844_11177
0.052	0.0491	0.0483	0.0506	0.0504	0.0489	0.0493	0.0502	0.0501	0.0501	0.0489	0.054	0.0501	0.0492	0.048	0.0504	0.0516	0.05	0.0492	0.0496	seq_39844_11178
0.051	0.0502	0.0505	0.0481	0.0505	0.051	0.0496	0.0495	0.0511	0.0501	0.0492	0.0528	0.0492	0.0501	0.0471	0.0501	0.0515	0.0497	0.0492	0.0495	seq_39844_11179
0.049	0.0484	0.0498	0.0502	0.0508	0.0488	0.0507	0.0503	0.0516	0.0491	0.0494	0.0513	0.0502	0.0514	0.0495	0.05	0.0498	0.0505	0.0506	0.0487	seq_39844_11180
0.0537	0.0496	0.0506	0.0484	0.0493	0.0488	0.0501	0.0498	0.0489	0.0499	0.0505	0.0494	0.0493	0.0517	0.0504	0.0487	0.0526	0.0498	0.051	0.0475	seq_39844_11181
0.0515	0.0505	0.0492	0.05	0.0473	0.0502	0.0508	0.0507	0.0494	0.0465	0.0495	0.0514	0.05	0.0491	0.0533	0.0511	0.051	0.0505	0.0485	0.0496	seq_39844_11182
0.0496	0.0503	0.0508	0.0496	0.049	0.0503	0.0502	0.051	0.0503	0.0513	0.0507	0.0506	0.0506	0.0484	0.0491	0.0499	0.0499	0.0496	0.0502	0.0486	seq_39844_11183
0.0498	0.0488	0.051	0.0503	0.0509	0.0485	0.0501	0.0489	0.0496	0.0492	0.0498	0.051	0.051	0.0499	0.05	0.0498	0.0498	0.0505	0.0507	0.0505	seq_39844_11184
0.0502	0.0503	0.0485	0.053	0.0494	0.05	0.0479	0.05	0.0499	0.0481	0.0492	0.0498	0.0516	0.0513	0.0493	0.0529	0.0516	0.0506	0.0498	0.0468	seq_39844_11185
0.0518	0.0509	0.0495	0.0502	0.0504	0.0501	0.0501	0.0505	0.0501	0.0489	0.0494	0.0496	0.0503	0.0505	0.0512	0.0493	0.0489	0.0494	0.0502	0.0486	seq_39844_11186
0.0514	0.0509	0.0485	0.049	0.0489	0.0502	0.0484	0.0498	0.05	0.0505	0.0485	0.051	0.0496	0.0529	0.0518	0.0523	0.0484	0.0494	0.049	0.0494	seq_39844_11187
0.0535	0.0493	0.0488	0.0499	0.0493	0.0506	0.048	0.0502	0.0506	0.0512	0.0488	0.0503	0.0495	0.0504	0.052	0.0491	0.0511	0.0494	0.0493	0.0485	seq_39844_11188
0.0514	0.0496	0.0508	0.0491	0.0495	0.0507	0.0507	0.0497	0.049	0.0495	0.0498	0.0504	0.0482	0.0511	0.0501	0.0498	0.0496	0.0495	0.0508	0.0507	seq_39844_11189
0.0519	0.0488	0.049	0.0502	0.0494	0.0489	0.0494	0.0524	0.0488	0.0491	0.0499	0.0548	0.0502	0.0491	0.048	0.0515	0.0507	0.0497	0.0485	0.0496	seq_39844_11190
0.0494	0.0489	0.0494	0.0503	0.0519	0.0501	0.0496	0.0522	0.0499	0.0499	0.0497	0.0525	0.0501	0.0471	0.0474	0.0509	0.0497	0.0496	0.0491	0.0523	seq_39844_11191
0.0528	0.05	0.0485	0.05	0.0498	0.05	0.0486	0.0501	0.0506	0.0504	0.0491	0.0507	0.0494	0.0505	0.0519	0.0491	0.051	0.0496	0.0492	0.0489	seq_39844_11192
0.0511	0.0493	0.0491	0.0502	0.05	0.0496	0.0492	0.05	0.0492	0.0495	0.0496	0.054	0.05	0.0483	0.0502	0.0506	0.0495	0.05	0.0501	0.0507	seq_39844_11193
0.0524	0.0506	0.05	0.0494	0.0499	0.0495	0.0489	0.0493	0.0491	0.0506	0.0483	0.0495	0.0508	0.0516	0.0532	0.0508	0.0492	0.0489	0.0489	0.0491	seq_39844_11195
0.0502	0.0495	0.0499	0.0503	0.049	0.0504	0.0505	0.0497	0.049	0.0511	0.0502	0.0525	0.0503	0.048	0.0487	0.0517	0.0513	0.0489	0.0484	0.0503	seq_39844_11194
0.0498	0.0485	0.0496	0.0477	0.0476	0.0497	0.0477	0.0507	0.0506	0.0508	0.0498	0.0489	0.0496	0.0515	0.0516	0.0523	0.0515	0.0518	0.0501	0.0503	seq_39844_11196
0.0514	0.0508	0.05	0.0499	0.0505	0.0501	0.0495	0.0496	0.0506	0.0485	0.0508	0.049	0.0499	0.0501	0.0524	0.0495	0.0482	0.0496	0.05	0.0496	seq_39844_11197
0.0509	0.0489	0.049	0.0506	0.0499	0.0503	0.049	0.0489	0.0504	0.0507	0.0501	0.0523	0.0477	0.0511	0.0494	0.0519	0.0501	0.049	0.051	0.0487	seq_39844_11198
0.0522	0.0496	0.049	0.0497	0.0479	0.051	0.0492	0.0485	0.0497	0.0506	0.0506	0.0492	0.0503	0.0506	0.0514	0.0499	0.0506	0.0502	0.0503	0.0493	seq_39844_11199
0.0514	0.0508	0.0507	0.0494	0.0507	0.0501	0.0494	0.0496	0.0507	0.0486	0.0507	0.0489	0.0502	0.0499	0.0523	0.0499	0.0486	0.0489	0.0501	0.0492	seq_39844_11200
0.0509	0.0506	0.0492	0.0477	0.0499	0.0504	0.0501	0.0493	0.0483	0.0503	0.0497	0.0512	0.0499	0.0506	0.0505	0.0502	0.0489	0.0511	0.0506	0.0506	seq_39844_11202
0.0527	0.0524	0.048	0.0493	0.0458	0.0502	0.0483	0.0494	0.0486	0.0503	0.0499	0.0492	0.0499	0.0522	0.0515	0.0511	0.0506	0.0518	0.0484	0.0503	seq_39844_11201
0.0524	0.0497	0.0502	0.0491	0.0505	0.0502	0.0484	0.0508	0.05	0.0493	0.0504	0.0503	0.0483	0.0489	0.0534	0.0494	0.0502	0.051	0.0479	0.0497	seq_39844_11203
0.0513	0.0496	0.0486	0.0508	0.0489	0.05	0.0492	0.0504	0.0498	0.0495	0.05	0.0507	0.0499	0.0515	0.0509	0.0495	0.0504	0.0484	0.05	0.0505	seq_39844_11204
0.0521	0.0497	0.0497	0.0503	0.0491	0.0496	0.0483	0.0496	0.05	0.0495	0.0497	0.0496	0.0497	0.0516	0.0496	0.0501	0.0506	0.0499	0.0506	0.0508	seq_39844_11205
0.0523	0.0487	0.0492	0.0503	0.0496	0.0486	0.0494	0.052	0.0489	0.0487	0.0503	0.0554	0.0499	0.0484	0.0476	0.0515	0.0509	0.0493	0.049	0.0497	seq_39844_11206
0.052	0.0503	0.0489	0.0504	0.0491	0.0504	0.05	0.0496	0.0494	0.0501	0.0505	0.05	0.0503	0.0503	0.0515	0.0492	0.0501	0.0488	0.0492	0.0498	seq_39844_11207
0.0506	0.0484	0.0487	0.0482	0.0461	0.0523	0.048	0.0512	0.0499	0.0482	0.0489	0.0504	0.0513	0.0538	0.0504	0.0496	0.0499	0.0509	0.0521	0.051	seq_39844_11209
0.0504	0.0493	0.0499	0.0509	0.0497	0.0502	0.0483	0.0489	0.0495	0.0495	0.0511	0.0501	0.0511	0.05	0.0535	0.0487	0.0509	0.0494	0.0498	0.0489	seq_39844_11208
0.0511	0.0506	0.0492	0.0499	0.0488	0.0507	0.048	0.049	0.0507	0.0511	0.05	0.049	0.0495	0.053	0.0518	0.0497	0.05	0.0478	0.0511	0.049	seq_39844_11210
0.0513	0.0499	0.0481	0.0504	0.0502	0.0505	0.0514	0.0497	0.0494	0.0504	0.0495	0.0527	0.0489	0.0495	0.0476	0.0505	0.0517	0.0488	0.049	0.0506	seq_39844_11211
0.0499	0.0474	0.049	0.0513	0.0516	0.0483	0.0486	0.0501	0.0504	0.0498	0.0496	0.0538	0.0498	0.049	0.0481	0.0521	0.0513	0.0486	0.0501	0.0511	seq_39844_11212
0.0501	0.0499	0.0489	0.0512	0.0516	0.048	0.0494	0.051	0.0492	0.0485	0.0495	0.0541	0.0497	0.0498	0.0478	0.0523	0.0513	0.0482	0.0491	0.0504	seq_39844_11213
0.0505	0.0475	0.0493	0.049	0.0506	0.0494	0.0512	0.0479	0.0494	0.0505	0.0501	0.0487	0.0504	0.0527	0.0527	0.0522	0.0498	0.0503	0.0495	0.0482	seq_39844_11214
0.05	0.0498	0.0509	0.0488	0.0506	0.0502	0.0509	0.0504	0.0484	0.0511	0.0499	0.047	0.0516	0.0498	0.0514	0.0508	0.0515	0.0486	0.0497	0.0485	seq_39844_11215
0.0515	0.0496	0.0501	0.0511	0.0505	0.049	0.0483	0.0491	0.0508	0.0493	0.0497	0.051	0.0498	0.0522	0.05	0.0503	0.0502	0.0486	0.0484	0.0505	seq_39844_11216
0.051	0.0492	0.0507	0.0493	0.0492	0.0494	0.0486	0.0498	0.0489	0.0512	0.0511	0.0496	0.0498	0.0506	0.0523	0.0493	0.0511	0.0501	0.0492	0.0498	seq_39844_11217
0.0508	0.0493	0.0499	0.0499	0.0497	0.0478	0.0494	0.0502	0.0499	0.0491	0.0508	0.0512	0.0494	0.0514	0.0504	0.05	0.0513	0.0492	0.0491	0.0511	seq_39844_11218
0.0511	0.0488	0.0486	0.051	0.0493	0.049	0.0488	0.05	0.0495	0.0506	0.0507	0.0546	0.0502	0.049	0.0468	0.0517	0.0498	0.0491	0.0511	0.0502	seq_39844_11219
0.0511	0.0492	0.0462	0.0515	0.0509	0.0477	0.0507	0.0526	0.0498	0.0473	0.0511	0.0551	0.0508	0.0472	0.0462	0.0524	0.0518	0.0483	0.0481	0.0521	seq_39844_11220
0.0532	0.0493	0.0505	0.0481	0.0503	0.05	0.0502	0.0496	0.0494	0.0491	0.0505	0.0467	0.0488	0.0534	0.0496	0.0514	0.049	0.0514	0.0497	0.0499	seq_39844_11221
0.0496	0.0514	0.0494	0.0504	0.0489	0.0498	0.0475	0.05	0.0498	0.0512	0.049	0.0536	0.0501	0.0494	0.0483	0.0515	0.0519	0.0494	0.0485	0.0504	seq_39844_11222
0.0519	0.0512	0.0497	0.0498	0.0508	0.0504	0.0496	0.0495	0.0501	0.0488	0.0499	0.0495	0.0502	0.0502	0.0517	0.0499	0.0476	0.0498	0.0497	0.0496	seq_39844_11224
0.0497	0.0485	0.0492	0.0503	0.05	0.0518	0.0497	0.0486	0.0502	0.0501	0.0498	0.0499	0.0514	0.0518	0.0499	0.0497	0.05	0.049	0.0492	0.0509	seq_39844_11223
0.0513	0.0504	0.0513	0.0483	0.0499	0.0484	0.0497	0.0491	0.0495	0.051	0.051	0.0537	0.049	0.0492	0.049	0.0504	0.051	0.0481	0.0498	0.05	seq_39844_11225
0.0519	0.05	0.0507	0.0479	0.0501	0.0475	0.0502	0.0513	0.0502	0.0497	0.0503	0.0509	0.0503	0.0508	0.0517	0.0492	0.0491	0.0494	0.0497	0.0494	seq_39844_11226
0.0527	0.0512	0.0498	0.0498	0.0493	0.0492	0.0496	0.0496	0.048	0.0496	0.0493	0.0503	0.0488	0.0518	0.0504	0.049	0.0507	0.0511	0.0504	0.0492	seq_39844_11227
0.0519	0.0494	0.0501	0.0498	0.0524	0.0468	0.05	0.0492	0.0503	0.0493	0.0494	0.0495	0.0514	0.0532	0.0514	0.0493	0.0515	0.0458	0.0505	0.0488	seq_39844_11231
0.0513	0.0502	0.0504	0.0493	0.05	0.0498	0.0506	0.0486	0.051	0.0497	0.0498	0.0492	0.049	0.0511	0.0505	0.0489	0.0503	0.0511	0.0492	0.0501	seq_39844_11228
0.0512	0.0508	0.0504	0.0479	0.0505	0.0508	0.0495	0.0493	0.0495	0.05	0.0494	0.0524	0.0498	0.0489	0.0472	0.0512	0.0516	0.0499	0.0495	0.0502	seq_39844_11230
0.0513	0.0499	0.0498	0.0493	0.0512	0.0497	0.0497	0.0486	0.0493	0.0488	0.0498	0.0494	0.0508	0.0502	0.0502	0.05	0.049	0.0509	0.0503	0.0518	seq_39844_11229
0.0501	0.0501	0.0505	0.0493	0.05	0.0503	0.0504	0.0506	0.0492	0.0507	0.0494	0.0507	0.0484	0.0509	0.0494	0.05	0.0502	0.0485	0.0508	0.0504	seq_39844_11232
0.051	0.0498	0.0499	0.0505	0.05	0.0502	0.0504	0.0501	0.0503	0.0494	0.0491	0.0507	0.05	0.0494	0.0507	0.0497	0.051	0.0497	0.0492	0.0491	seq_39844_11233
0.051	0.0495	0.0496	0.0491	0.0502	0.0506	0.0484	0.05	0.0495	0.0508	0.0511	0.0511	0.05	0.0491	0.0499	0.0512	0.0504	0.0489	0.0499	0.0496	seq_39844_11234
0.0515	0.0506	0.0515	0.0502	0.0498	0.0497	0.0508	0.0485	0.0504	0.0502	0.0491	0.0506	0.0508	0.0499	0.0508	0.0491	0.0493	0.0494	0.0494	0.0486	seq_39844_11235
0.0523	0.0504	0.0492	0.0496	0.0473	0.0494	0.0498	0.0495	0.0496	0.0506	0.0497	0.0491	0.0508	0.0513	0.0501	0.052	0.0503	0.0496	0.0501	0.0493	seq_39844_11236
0.0521	0.048	0.0495	0.0494	0.0522	0.0508	0.0489	0.0511	0.0487	0.0498	0.0485	0.0501	0.0494	0.0504	0.0515	0.0495	0.0511	0.0497	0.05	0.0494	seq_39844_11237
0.0511	0.0503	0.0499	0.0496	0.0498	0.0501	0.0498	0.0496	0.0502	0.0504	0.0489	0.0476	0.0499	0.0513	0.0511	0.0499	0.0502	0.0499	0.0499	0.0506	seq_39844_11238
